"# Study Name: 40 cycle data",,,,,,,,
"# Study Description: ",,,,,,,,
"# Study Comments: ",,,,,,,,
"# Created By: GUEST",,,,,,,,
"# Last Modified Date/Time: 05-13-2014 10:55:39 EDT",,,,,,,,
"# Number of Experiments in Study: 1",,,,,,,,
"# Instrument Type in the Study: QuantStudioﾙ 12K Flex Real-Time PCR System",,,,,,,,
"# Barcode: LJE04 ",,,,,,,,
"# Normalization Method: Endogenous Control = [U6 rRNA_001973  RNU44_001094  RNU48_001006]",,,,,,,,
"# Reference Sample: KW1_1B",,,,,,,,
"# Max CT: 40.0",,,,,,,,
"# Default CRT Analysis Start Cycle: 1.0",,,,,,,,
"# Efficiency:",,,,,,,,
"# RQ Min/Max Calculation: Confidence Level = 95.0% ",,,,,,,,
,,,,,,,,
"Experiment Name","Barcode","Well","Cycle Number","Sample Name","Target Name","Rn","dRn","Omit"
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",6,"KW9_1B","hsa-let-7b#_002404",1028.868,0.655,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",7,"KW9_1B","hsa-let-7b#_002404",1037.019,6.505,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",8,"KW9_1B","hsa-let-7b#_002404",1042.391,11.962,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",9,"KW9_1B","hsa-let-7b#_002404",1045.911,14.13,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",10,"KW9_1B","hsa-let-7b#_002404",1032.882,4.731,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",11,"KW9_1B","hsa-let-7b#_002404",1042.761,11.734,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",12,"KW9_1B","hsa-let-7b#_002404",1044.274,14.599,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",13,"KW9_1B","hsa-let-7b#_002404",1052.116,21.603,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",14,"KW9_1B","hsa-let-7b#_002404",1057.18,26.82,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",15,"KW9_1B","hsa-let-7b#_002404",1061.132,28.743,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",16,"KW9_1B","hsa-let-7b#_002404",1041.928,14.15,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",17,"KW9_1B","hsa-let-7b#_002404",1049.677,17.922,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",18,"KW9_1B","hsa-let-7b#_002404",1041.156,13.449,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",19,"KW9_1B","hsa-let-7b#_002404",1060.36,27.235,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",20,"KW9_1B","hsa-let-7b#_002404",1048.411,22.301,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",21,"KW9_1B","hsa-let-7b#_002404",1081.54,46.043,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",22,"KW9_1B","hsa-let-7b#_002404",1057.736,30.034,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",23,"KW9_1B","hsa-let-7b#_002404",1061.719,31.034,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",24,"KW9_1B","hsa-let-7b#_002404",1061.07,31.258,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",25,"KW9_1B","hsa-let-7b#_002404",1065.269,35.457,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",26,"KW9_1B","hsa-let-7b#_002404",1074.315,42.16,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",27,"KW9_1B","hsa-let-7b#_002404",1062.737,34.224,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",28,"KW9_1B","hsa-let-7b#_002404",1070.116,38.691,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",29,"KW9_1B","hsa-let-7b#_002404",1064.806,36.676,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",30,"KW9_1B","hsa-let-7b#_002404",1082.621,49.005,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",31,"KW9_1B","hsa-let-7b#_002404",1063.942,36.857,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",32,"KW9_1B","hsa-let-7b#_002404",1079.749,47.844,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",33,"KW9_1B","hsa-let-7b#_002404",1077.65,47.224,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",34,"KW9_1B","hsa-let-7b#_002404",1073.729,41.766,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",35,"KW9_1B","hsa-let-7b#_002404",1051.283,24.258,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",36,"KW9_1B","hsa-let-7b#_002404",1063.972,33.737,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",37,"KW9_1B","hsa-let-7b#_002404",1076.909,46.779,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",38,"KW9_1B","hsa-let-7b#_002404",1091.235,58.766,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",39,"KW9_1B","hsa-let-7b#_002404",1081.54,50.154,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C12b4",40,"KW9_1B","hsa-let-7b#_002404",1059.588,29.33,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",1,"KW1_1A","hsa-let-7c_000379",810.441,0,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",2,"KW1_1A","hsa-let-7c_000379",816.501,4.806,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",3,"KW1_1A","hsa-let-7c_000379",827.212,12.98,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",4,"KW1_1A","hsa-let-7c_000379",833.271,17.363,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",5,"KW1_1A","hsa-let-7c_000379",834.736,16.814,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",6,"KW1_1A","hsa-let-7c_000379",827.987,8.892,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",7,"KW1_1A","hsa-let-7c_000379",818.539,-0.031,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",8,"KW1_1A","hsa-let-7c_000379",830.371,8.095,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",9,"KW1_1A","hsa-let-7c_000379",841.484,14.446,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",10,"KW1_1A","hsa-let-7c_000379",818.396,-4.296,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",11,"KW1_1A","hsa-let-7c_000379",826.609,-0.65,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",12,"KW1_1A","hsa-let-7c_000379",834.764,5.904,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",13,"KW1_1A","hsa-let-7c_000379",843.724,12.313,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",14,"KW1_1A","hsa-let-7c_000379",844.04,12.996,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",15,"KW1_1A","hsa-let-7c_000379",857.967,25.739,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",16,"KW1_1A","hsa-let-7c_000379",890.905,55.244,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",17,"KW1_1A","hsa-let-7c_000379",923.815,90.75,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",18,"KW1_1A","hsa-let-7c_000379",1003.188,168.544,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",19,"KW1_1A","hsa-let-7c_000379",1130.144,290.776,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",20,"KW1_1A","hsa-let-7c_000379",1271.602,429.329,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",21,"KW1_1A","hsa-let-7c_000379",1414.266,573.89,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",22,"KW1_1A","hsa-let-7c_000379",1597.019,748.446,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",23,"KW1_1A","hsa-let-7c_000379",1749.045,900.989,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",24,"KW1_1A","hsa-let-7c_000379",1894.237,1044.917,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",25,"KW1_1A","hsa-let-7c_000379",2037.13,1184.372,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",26,"KW1_1A","hsa-let-7c_000379",2158.631,1306.007,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",27,"KW1_1A","hsa-let-7c_000379",2278.465,1423.729,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",28,"KW1_1A","hsa-let-7c_000379",2391.954,1532.115,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",29,"KW1_1A","hsa-let-7c_000379",2461.907,1607.08,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",30,"KW1_1A","hsa-let-7c_000379",2561.066,1697.915,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",31,"KW1_1A","hsa-let-7c_000379",2617.236,1755.416,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",32,"KW1_1A","hsa-let-7c_000379",2663.154,1801.04,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",33,"KW1_1A","hsa-let-7c_000379",2713.896,1848.819,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",34,"KW1_1A","hsa-let-7c_000379",2755.535,1886.854,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",35,"KW1_1A","hsa-let-7c_000379",2767.165,1901.635,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",36,"KW1_1A","hsa-let-7c_000379",2801.309,1932.127,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",37,"KW1_1A","hsa-let-7c_000379",2836.545,1960.928,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",38,"KW1_1A","hsa-let-7c_000379",2821.21,1954.339,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",39,"KW1_1A","hsa-let-7c_000379",2868.621,1989.822,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B1b7",40,"KW1_1A","hsa-let-7c_000379",2867.415,1991.408,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",1,"KW3_1A","hsa-let-7c_000379",682.548,0,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",2,"KW3_1A","hsa-let-7c_000379",686.979,2.339,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",3,"KW3_1A","hsa-let-7c_000379",694.239,7.008,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",4,"KW3_1A","hsa-let-7c_000379",701.75,12.022,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",5,"KW3_1A","hsa-let-7c_000379",707.942,15.103,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",6,"KW3_1A","hsa-let-7c_000379",704.579,11.903,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",7,"KW3_1A","hsa-let-7c_000379",719.004,20.424,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",8,"KW3_1A","hsa-let-7c_000379",712.625,12.261,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",9,"KW3_1A","hsa-let-7c_000379",691.631,-6.343,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",10,"KW3_1A","hsa-let-7c_000379",707.565,3.528,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",11,"KW3_1A","hsa-let-7c_000379",720.104,12.951,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",12,"KW3_1A","hsa-let-7c_000379",720.953,11.615,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",13,"KW3_1A","hsa-let-7c_000379",711.933,4.137,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",14,"KW3_1A","hsa-let-7c_000379",735.378,24.59,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",15,"KW3_1A","hsa-let-7c_000379",784.343,69.585,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",16,"KW3_1A","hsa-let-7c_000379",841.258,125.649,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",17,"KW3_1A","hsa-let-7c_000379",922.436,207.224,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",18,"KW3_1A","hsa-let-7c_000379",1057.764,335.618,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",19,"KW3_1A","hsa-let-7c_000379",1197.461,476.898,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",20,"KW3_1A","hsa-let-7c_000379",1384.299,655.119,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",21,"KW3_1A","hsa-let-7c_000379",1550.206,824.726,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",22,"KW3_1A","hsa-let-7c_000379",1760.96,1023.7,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",23,"KW3_1A","hsa-let-7c_000379",1914.108,1180.741,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",24,"KW3_1A","hsa-let-7c_000379",2077.532,1340.034,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",25,"KW3_1A","hsa-let-7c_000379",2231.906,1487.83,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",26,"KW3_1A","hsa-let-7c_000379",2331.311,1592.566,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",27,"KW3_1A","hsa-let-7c_000379",2459.254,1712.682,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",28,"KW3_1A","hsa-let-7c_000379",2556.24,1808.208,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",29,"KW3_1A","hsa-let-7c_000379",2631.981,1883.444,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",30,"KW3_1A","hsa-let-7c_000379",2706.559,1953.246,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",31,"KW3_1A","hsa-let-7c_000379",2753.638,1998.151,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",32,"KW3_1A","hsa-let-7c_000379",2775.166,2022.927,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",33,"KW3_1A","hsa-let-7c_000379",2832.019,2070.432,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",34,"KW3_1A","hsa-let-7c_000379",2848.173,2088.123,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",35,"KW3_1A","hsa-let-7c_000379",2865.898,2105.43,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",36,"KW3_1A","hsa-let-7c_000379",2906.219,2136.49,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",37,"KW3_1A","hsa-let-7c_000379",2894.057,2131.665,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",38,"KW3_1A","hsa-let-7c_000379",2934.725,2162.453,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",39,"KW3_1A","hsa-let-7c_000379",2946.416,2174.526,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B5b7",40,"KW3_1A","hsa-let-7c_000379",2958.861,2184.549,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",1,"KW9_1A","hsa-let-7c_000379",674.473,11.787,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",2,"KW9_1A","hsa-let-7c_000379",691.097,22.609,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",3,"KW9_1A","hsa-let-7c_000379",674.062,6.301,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",4,"KW9_1A","hsa-let-7c_000379",660.662,-8.115,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",5,"KW9_1A","hsa-let-7c_000379",669.258,-4.634,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",6,"KW9_1A","hsa-let-7c_000379",673.651,-0.358,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",7,"KW9_1A","hsa-let-7c_000379",701.969,20.532,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",8,"KW9_1A","hsa-let-7c_000379",702.885,20.494,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",9,"KW9_1A","hsa-let-7c_000379",695.427,11.188,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",10,"KW9_1A","hsa-let-7c_000379",688.916,2.45,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",11,"KW9_1A","hsa-let-7c_000379",688.537,0.756,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",12,"KW9_1A","hsa-let-7c_000379",709.396,14.67,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",13,"KW9_1A","hsa-let-7c_000379",705.414,11.76,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",14,"KW9_1A","hsa-let-7c_000379",717.645,18.893,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",15,"KW9_1A","hsa-let-7c_000379",720.078,21.093,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",16,"KW9_1A","hsa-let-7c_000379",739.578,37.99,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",17,"KW9_1A","hsa-let-7c_000379",777.251,71.693,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",18,"KW9_1A","hsa-let-7c_000379",819.348,115.79,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",19,"KW9_1A","hsa-let-7c_000379",917.006,210.996,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",20,"KW9_1A","hsa-let-7c_000379",1072.975,359.159,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",21,"KW9_1A","hsa-let-7c_000379",1231.819,517.986,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",22,"KW9_1A","hsa-let-7c_000379",1422.743,704.311,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",23,"KW9_1A","hsa-let-7c_000379",1625.17,901.683,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",24,"KW9_1A","hsa-let-7c_000379",1813.565,1087.175,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",25,"KW9_1A","hsa-let-7c_000379",1985.778,1254.546,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",26,"KW9_1A","hsa-let-7c_000379",2118.58,1389.215,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",27,"KW9_1A","hsa-let-7c_000379",2261.654,1524.038,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",28,"KW9_1A","hsa-let-7c_000379",2354.73,1617.294,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",29,"KW9_1A","hsa-let-7c_000379",2429.158,1689.939,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",30,"KW9_1A","hsa-let-7c_000379",2494.959,1754.963,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",31,"KW9_1A","hsa-let-7c_000379",2573.085,1826.302,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",32,"KW9_1A","hsa-let-7c_000379",2619.165,1870.255,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",33,"KW9_1A","hsa-let-7c_000379",2639.487,1891.006,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",34,"KW9_1A","hsa-let-7c_000379",2668.12,1915.964,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",35,"KW9_1A","hsa-let-7c_000379",2694.51,1938.244,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",36,"KW9_1A","hsa-let-7c_000379",2703.391,1946.325,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",37,"KW9_1A","hsa-let-7c_000379",2715.464,1954.873,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",38,"KW9_1A","hsa-let-7c_000379",2721.817,1959.372,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",39,"KW9_1A","hsa-let-7c_000379",2731.709,1967.243,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","B9b7",40,"KW9_1A","hsa-let-7c_000379",2752.568,1984.388,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",1,"KW1_1B","hsa-let-7c#_002405",1230.319,4.819,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",2,"KW1_1B","hsa-let-7c#_002405",1228.632,4.419,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",3,"KW1_1B","hsa-let-7c#_002405",1240.93,12.43,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",4,"KW1_1B","hsa-let-7c#_002405",1220.628,0.018,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",5,"KW1_1B","hsa-let-7c#_002405",1253.473,23.884,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",6,"KW1_1B","hsa-let-7c#_002405",1241.881,18.819,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",7,"KW1_1B","hsa-let-7c#_002405",1256.785,28.602,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",8,"KW1_1B","hsa-let-7c#_002405",1242.525,18.289,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",9,"KW1_1B","hsa-let-7c#_002405",1242.003,16.627,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",10,"KW1_1B","hsa-let-7c#_002405",1242.831,18.485,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",11,"KW1_1B","hsa-let-7c#_002405",1256.203,27.689,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",12,"KW1_1B","hsa-let-7c#_002405",1236.82,12.827,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",13,"KW1_1B","hsa-let-7c#_002405",1233.815,9.116,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",14,"KW1_1B","hsa-let-7c#_002405",1239.519,13.768,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",15,"KW1_1B","hsa-let-7c#_002405",1242.494,16.949,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",16,"KW1_1B","hsa-let-7c#_002405",1244.978,18.809,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",17,"KW1_1B","hsa-let-7c#_002405",1240.194,16.266,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",18,"KW1_1B","hsa-let-7c#_002405",1252.492,24.362,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",19,"KW1_1B","hsa-let-7c#_002405",1236.207,14.181,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",20,"KW1_1B","hsa-let-7c#_002405",1257.675,29.525,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",21,"KW1_1B","hsa-let-7c#_002405",1250.345,25.398,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",22,"KW1_1B","hsa-let-7c#_002405",1249.026,24.235,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",23,"KW1_1B","hsa-let-7c#_002405",1255.405,27.823,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",24,"KW1_1B","hsa-let-7c#_002405",1239.151,13.513,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",25,"KW1_1B","hsa-let-7c#_002405",1221.394,0,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",26,"KW1_1B","hsa-let-7c#_002405",1248.26,21.312,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",27,"KW1_1B","hsa-let-7c#_002405",1259.392,33.472,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",28,"KW1_1B","hsa-let-7c#_002405",1265.955,39.256,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",29,"KW1_1B","hsa-let-7c#_002405",1259.484,34.963,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",30,"KW1_1B","hsa-let-7c#_002405",1263.655,37.912,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",31,"KW1_1B","hsa-let-7c#_002405",1265.188,39.759,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",32,"KW1_1B","hsa-let-7c#_002405",1267.489,40.245,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",33,"KW1_1B","hsa-let-7c#_002405",1250.836,27.52,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",34,"KW1_1B","hsa-let-7c#_002405",1257.92,31.867,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",35,"KW1_1B","hsa-let-7c#_002405",1258.994,33.962,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",36,"KW1_1B","hsa-let-7c#_002405",1265.158,39.483,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",37,"KW1_1B","hsa-let-7c#_002405",1269.421,41.796,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",38,"KW1_1B","hsa-let-7c#_002405",1250.59,28.065,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",39,"KW1_1B","hsa-let-7c#_002405",1264.084,35.528,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C4b8",40,"KW1_1B","hsa-let-7c#_002405",1244.365,18.865,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C8b8",1,"KW3_1B","hsa-let-7c#_002405",1041.963,0,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C8b8",2,"KW3_1B","hsa-let-7c#_002405",1056.29,14.483,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C8b8",3,"KW3_1B","hsa-let-7c#_002405",1072.311,29.115,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C8b8",4,"KW3_1B","hsa-let-7c#_002405",1074.93,33.803,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C8b8",5,"KW3_1B","hsa-let-7c#_002405",1086.638,42.699,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C8b8",6,"KW3_1B","hsa-let-7c#_002405",1076.871,36.334,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C8b8",7,"KW3_1B","hsa-let-7c#_002405",1082.602,41.253,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C8b8",8,"KW3_1B","hsa-let-7c#_002405",1095.018,49.718,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","C8b8",9,"KW3_1B","hsa-let-7c#_002405",1071.171,31.773,
